N,P,K,temperature,humidity,ph,rainfall,target
0.192857143,0.364285714,0.075,0.584959924,0.849902915,0.45316288,0.112546593,14
0.221428571,0.25,0.085,0.590626296,0.838770152,0.444885033,0.119072173,14
0.271428571,0.221428571,0.08,0.551045957,0.823884424,0.474566104,0.057155479,14
0.042857143,0.228571429,0.06,0.552682854,0.770987655,0.506340678,0.064428146,14
0.042857143,0.3,0.065,0.583534501,0.770174838,0.499277665,0.071687712,14
0.171428571,0.278571429,0.06,0.603561725,0.767312332,0.491673687,0.10940806,14
0.178571429,0.385714286,0.07,0.580796147,0.809913363,0.485491942,0.085290705,14
0.228571429,0.364285714,0.08,0.532562754,0.868003615,0.497333102,0.136835713,14
0.057142857,0.285714286,0.065,0.548200123,0.830137223,0.545271178,0.08277271,14
0.135714286,0.242857143,0.06,0.586952473,0.787912529,0.526473719,0.08716762,14
0.278571429,0.228571429,0.05,0.57881621,0.811105504,0.515835174,0.142388677,14
0.235714286,0.228571429,0.07,0.548097866,0.843362628,0.572044171,0.083604987,14
0.185714286,0.35,0.06,0.565906502,0.871391306,0.430433941,0.105186197,14
0.15,0.328571429,0.05,0.589363456,0.874093588,0.493656004,0.1009177,14
0.157142857,0.35,0.075,0.566310651,0.809342946,0.495319629,0.074733072,14
0.207142857,0.285714286,0.055,0.562733497,0.859215946,0.478766346,0.082304509,14
0.028571429,0.25,0.08,0.573076352,0.77224034,0.500875466,0.086544053,14
0.071428571,0.228571429,0.085,0.571074769,0.87338093,0.55440247,0.137663494,14
0.028571429,0.278571429,0.07,0.548947536,0.808048539,0.53142484,0.082795384,14
0.142857143,0.285714286,0.06,0.5552084,0.810026201,0.507936409,0.061200892,14
0.164285714,0.285714286,0.09,0.572481046,0.844961019,0.540932363,0.129022141,14
0.178571429,0.307142857,0.08,0.562769713,0.807615209,0.429671323,0.11619747,14
0.4,0.528571429,0.05,0.592792909,0.570916044,0.614241361,0.185665003,2
0.178571429,0.407142857,0.08,0.513881156,0.628552802,0.549785027,0.168636214,2
0.3,0.4,0.085,0.500635876,0.56028884,0.608661333,0.17970546,2
0.3,0.485714286,0.1,0.723421766,0.617717323,0.466090088,0.190496453,2
0.314285714,0.378571429,0.065,0.551244359,0.59269369,0.514694313,0.187835552,2
0.357142857,0.357142857,0.055,0.573573504,0.595835926,0.633977609,0.151073582,2
0.25,0.478571429,0.08,0.723404638,0.583616836,0.658855908,0.167573321,2
0.214285714,0.421428571,0.075,0.718472003,0.551919831,0.477234494,0.171765505,2
0.192857143,0.421428571,0.08,0.68914148,0.634898968,0.628124314,0.192062566,2
0.357142857,0.492857143,0.06,0.524388901,0.572802364,0.472147543,0.192701465,2
0.278571429,0.485714286,0.095,0.483008274,0.547389388,0.578399863,0.176306857,2
0.407142857,0.442857143,0.1,0.67494657,0.610757645,0.629300006,0.159323651,2
0.371428571,0.414285714,0.07,0.595808431,0.630673221,0.532498622,0.169998707,2
0.392857143,0.435714286,0.085,0.633762841,0.636185179,0.659844424,0.166794434,2
0.364285714,0.364285714,0.065,0.553868128,0.582705335,0.497913701,0.181973592,2
0.257142857,0.435714286,0.05,0.610039878,0.642645996,0.491962637,0.168585129,2
0.421428571,0.357142857,0.07,0.65762524,0.562877715,0.595244383,0.175174814,2
0.357142857,0.378571429,0.09,0.544840539,0.56281388,0.636366152,0.177993507,2
0.214285714,0.428571429,0.1,0.690438714,0.58719414,0.653426984,0.184281081,2
0.142857143,0.407142857,0.065,0.589326242,0.591776942,0.600557869,0.149814952,2
0.414285714,0.471428571,0.05,0.545203796,0.622092417,0.530997152,0.193286337,2
0.178571429,0.471428571,0.095,0.564413634,0.538828479,0.572748939,0.196531538,2
0.371428571,0.471428571,0.055,0.542816973,0.633218648,0.55535711,0.185288661,2
0.285714286,0.414285714,0.065,0.619521447,0.622991231,0.503808533,0.153812255,2
0.142857143,0.392857143,0.1,0.530841969,0.63964051,0.50101823,0.147229784,2
0.342857143,0.4,0.08,0.615764801,0.553345645,0.485746218,0.163166932,2
0.35,0.45,0.085,0.566508879,0.551477261,0.563315903,0.155509878,2
0.342857143,0.407142857,0.05,0.47461327,0.611031131,0.627319884,0.163842213,2
0.228571429,0.435714286,0.06,0.74952875,0.595046869,0.568804484,0.179380107,2
0.15,0.414285714,0.085,0.466909154,0.623751123,0.521692165,0.195457001,2
0.142857143,0.478571429,0.07,0.678649399,0.584323448,0.605324056,0.163856217,2
0.178571429,0.428571429,0.08,0.71844957,0.633829347,0.524932477,0.176157988,2
0.292857143,0.521428571,0.08,0.469813138,0.537951743,0.47844462,0.182061484,2
0.378571429,0.442857143,0.06,0.65857279,0.638801196,0.589738767,0.148222855,2
0.278571429,0.392857143,0.08,0.748138039,0.575586067,0.5393533,0.159931338,2
0.178571429,0.507142857,0.06,0.657546594,0.634330157,0.581057473,0.151230752,2
0.15,0.521428571,0.07,0.526140936,0.612456639,0.531128837,0.178336843,2
0.407142857,0.392857143,0.06,0.4996312,0.625580661,0.622028859,0.191757114,2
0.4,0.5,0.05,0.613371855,0.534359063,0.567236078,0.165836663,2
0.35,0.478571429,0.05,0.652307236,0.625002336,0.564861785,0.196366325,2
0.171428571,0.535714286,0.07,0.598374706,0.639581918,0.51370382,0.163295441,2
0.35,0.507142857,0.065,0.523043692,0.623440519,0.604770589,0.144631875,2
0.2,0.45,0.07,0.740696399,0.549764697,0.652338088,0.18760783,2
0.392857143,0.521428571,0.08,0.70498826,0.5678571,0.481799827,0.155787216,2
0.357142857,0.421428571,0.1,0.574324854,0.572935943,0.502258964,0.179787702,2
0.242857143,0.535714286,0.07,0.650439786,0.569250361,0.469099051,0.184200519,2
0.142857143,0.45,0.09,0.479885761,0.579724587,0.653555054,0.154381042,2
0.392857143,0.442857143,0.055,0.733077463,0.646676898,0.480840432,0.179848345,2
0.164285714,0.464285714,0.05,0.739606437,0.569910659,0.606324394,0.144446924,2
0.378571429,0.492857143,0.05,0.591365015,0.591262081,0.623970999,0.186697068,2
0.185714286,0.442857143,0.055,0.581967343,0.625820499,0.570958428,0.171088157,2
0.235714286,0.535714286,0.085,0.566556365,0.600295324,0.480411644,0.179182978,2
0.264285714,0.528571429,0.07,0.537109647,0.642643,0.565940734,0.176747684,2
0.235714286,0.5,0.08,0.695016678,0.637870619,0.495448688,0.151218571,2
0.157142857,0.357142857,0.075,0.721020016,0.64979547,0.609420187,0.147125584,2
0.142857143,0.45,0.06,0.610994729,0.534959358,0.478040552,0.185086219,2
0.307142857,0.45,0.075,0.595482369,0.605640615,0.620918633,0.176856083,2
0.314285714,0.507142857,0.085,0.529096438,0.627063509,0.664125849,0.174982854,2
0.242857143,0.392857143,0.055,0.646535169,0.583173636,0.593717261,0.156801158,2
0.15,0.478571429,0.06,0.651233598,0.61008932,0.633835229,0.149092935,2
0.178571429,0.45,0.07,0.590366136,0.583234134,0.560421174,0.169806721,2
0.292857143,0.407142857,0.05,0.589912052,0.581999678,0.599380931,0.161777841,2
0.2,0.428571429,0.09,0.561299644,0.555629258,0.606565871,0.19412088,2
0.25,0.421428571,0.05,0.563812065,0.574846004,0.465821929,0.177173979,2
0.371428571,0.378571429,0.055,0.625979822,0.546954599,0.569594208,0.183791698,2
0.414285714,0.5,0.1,0.471459779,0.549539765,0.584267763,0.174010359,2
0.242857143,0.435714286,0.07,0.692819404,0.535710755,0.634786153,0.191254677,2
0.371428571,0.464285714,0.055,0.712855343,0.610636798,0.626725883,0.169262198,2
0.164285714,0.371428571,0.07,0.689069958,0.626896769,0.582589629,0.191102854,2
0.3,0.378571429,0.1,0.534661638,0.567428759,0.467917613,0.176932442,2
0.264285714,0.407142857,0.06,0.483792832,0.648425256,0.562412486,0.195472049,2
0.314285714,0.5,0.085,0.608530161,0.581984752,0.632907472,0.183219012,2
0.15,0.535714286,0.075,0.556129094,0.630079276,0.598120539,0.158497525,2
0.4,0.507142857,0.055,0.558022532,0.54747342,0.623357357,0.154797623,2
0.207142857,0.507142857,0.05,0.565743232,0.582614799,0.547538118,0.177753045,2
0.307142857,0.4,0.075,0.517827538,0.552420831,0.51311476,0.155585169,2
0.392857143,0.392857143,0.05,0.687865646,0.636017978,0.568911202,0.157725973,2
0.314285714,0.414285714,0.05,0.504956878,0.586223516,0.596263679,0.155395639,2
0.207142857,0.442857143,0.08,0.601613935,0.573117754,0.484666762,0.15380136,2
0.335714286,0.414285714,0.055,0.534130706,0.616475023,0.4909724,0.187877299,2
0.285714286,0.45,0.06,0.725990102,0.593659092,0.657569939,0.180337309,2
0.414285714,0.4,0.05,0.634821305,0.582983725,0.606210607,0.152959287,2
0.292857143,0.492857143,0.065,0.571935352,0.545577252,0.481218061,0.191003487,2
0.414285714,0.528571429,0.06,0.528610795,0.604769844,0.550047089,0.151274751,2
0.192857143,0.407142857,0.095,0.568277856,0.612582282,0.59858816,0.151114212,2
0.192857143,0.392857143,0.06,0.50479484,0.576140143,0.547722813,0.158831279,2
0.371428571,0.428571429,0.075,0.688421879,0.605416345,0.514677223,0.174701571,2
0.314285714,0.357142857,0.1,0.597031246,0.602581056,0.609121286,0.183051061,2
0.15,0.407142857,0.095,0.707753931,0.565480202,0.519821876,0.162537108,2
0.428571429,0.385714286,0.085,0.661202819,0.612246688,0.573340009,0.194041105,2
0.235714286,0.514285714,0.08,0.617054796,0.59926948,0.545554954,0.184786269,2
0.421428571,0.378571429,0.06,0.565872369,0.607251186,0.600834084,0.153129539,2
0.207142857,0.414285714,0.06,0.608342464,0.625614519,0.584229123,0.166199282,2
0.421428571,0.414285714,0.065,0.655086256,0.535144008,0.469950269,0.166983625,2
0.207142857,0.464285714,0.05,0.617200406,0.574976004,0.523742598,0.193842093,2
0.414285714,0.485714286,0.055,0.704283993,0.599823154,0.523983287,0.160532035,2
0.392857143,0.514285714,0.085,0.648750331,0.568511596,0.661841682,0.160105735,2
0.3,0.528571429,0.09,0.542071922,0.571987865,0.509629425,0.173716587,2
0.314285714,0.514285714,0.08,0.683318109,0.548772283,0.594405441,0.149551521,2
0.271428571,0.407142857,0.1,0.686432978,0.624348004,0.614154783,0.155080853,2
0.228571429,0.507142857,0.05,0.551677518,0.574402456,0.637502663,0.083157111,10
0.092857143,0.4,0.085,0.304597528,0.571832491,0.65689857,0.095635508,10
0.271428571,0.392857143,0.075,0.603232872,0.541047722,0.619946343,0.095539315,10
0.078571429,0.492857143,0.06,0.359776993,0.649361036,0.486617043,0.094931303,10
0.264285714,0.471428571,0.055,0.501034594,0.632981792,0.594076224,0.09314593,10
0.207142857,0.471428571,0.065,0.383052926,0.558545914,0.451871888,0.119472232,10
0.014285714,0.478571429,0.065,0.509336966,0.545014412,0.673676402,0.110220825,10
0.042857143,0.385714286,0.08,0.509731508,0.605222995,0.409692843,0.1102885,10
0.092857143,0.421428571,0.075,0.295809357,0.563638205,0.47988435,0.058409446,10
0.057142857,0.378571429,0.06,0.571798001,0.64040953,0.588040227,0.053684412,10
0.042857143,0.514285714,0.075,0.486710943,0.536882063,0.397110336,0.103941886,10
0.014285714,0.5,0.085,0.432342111,0.554452022,0.490464552,0.116206816,10
0.021428571,0.457142857,0.09,0.569541362,0.570789784,0.590110226,0.081728086,10
0.192857143,0.535714286,0.095,0.562268462,0.554283683,0.670331492,0.103511836,10
0.278571429,0.521428571,0.05,0.359523246,0.563942604,0.376440449,0.07749603,10
0.285714286,0.528571429,0.06,0.352979778,0.570778767,0.450820955,0.066488786,10
0.264285714,0.407142857,0.085,0.436005257,0.552531195,0.605379329,0.10623273,10
0.221428571,0.392857143,0.095,0.475729007,0.601917931,0.655888292,0.113919297,10
0.157142857,0.442857143,0.085,0.579759145,0.585993675,0.617568481,0.124764696,10
0.021428571,0.521428571,0.065,0.326773797,0.634532231,0.526003069,0.11024318,10
0.028571429,0.535714286,0.055,0.584513255,0.627148992,0.61228885,0.088814276,10
0.092857143,0.4,0.095,0.271799444,0.646631371,0.641514905,0.104831931,10
0.085714286,0.435714286,0.075,0.533393746,0.573467336,0.595826325,0.087014938,10
0.028571429,0.4,0.08,0.459542288,0.534660235,0.504709514,0.1026289,10
0.064285714,0.392857143,0.08,0.605984906,0.618908268,0.624699308,0.072426632,10
0.128571429,0.435714286,0.085,0.489363473,0.621682986,0.442064894,0.099462185,10
0.228571429,0.364285714,0.065,0.321984357,0.601768606,0.564589137,0.092840562,10
0.042857143,0.478571429,0.05,0.406568698,0.611859372,0.647777074,0.123151844,10
0.107142857,0.514285714,0.075,0.467892294,0.61439602,0.605721927,0.10357107,10
0,0.428571429,0.095,0.564426736,0.562132127,0.674419204,0.118319306,10
0.214285714,0.528571429,0.085,0.271507484,0.644244509,0.42757692,0.102005907,10
0.021428571,0.414285714,0.055,0.446336445,0.547415334,0.523165217,0.118298313,10
0.014285714,0.521428571,0.09,0.358476668,0.60871408,0.593399936,0.090587407,10
0.071428571,0.521428571,0.065,0.278788931,0.565167614,0.434226695,0.085744669,10
0.1,0.442857143,0.1,0.472353432,0.543628209,0.581058007,0.104769365,10
0.278571429,0.428571429,0.09,0.476585642,0.640056446,0.650231251,0.074782281,10
0.135714286,0.478571429,0.05,0.574187639,0.647463901,0.526567591,0.085771355,10
0.128571429,0.371428571,0.08,0.532310428,0.579549876,0.412289912,0.105128691,10
0.221428571,0.378571429,0.05,0.559348508,0.535866991,0.414146643,0.090368417,10
0.2,0.378571429,0.1,0.535331059,0.557489163,0.522039044,0.063229908,10
0.035714286,0.428571429,0.07,0.271308358,0.628128843,0.540190757,0.102717383,10
0.114285714,0.428571429,0.07,0.539066662,0.642059724,0.550267762,0.08087864,10
0.242857143,0.428571429,0.07,0.419344275,0.571160597,0.379084233,0.090503358,10
0.1,0.457142857,0.07,0.348082449,0.576540328,0.580794134,0.115637426,10
0.157142857,0.357142857,0.055,0.429501251,0.627294046,0.468336976,0.106082542,10
0.171428571,0.4,0.06,0.396313907,0.597119903,0.424319306,0.065000604,10
0.014285714,0.528571429,0.05,0.36471077,0.597432867,0.622133866,0.055828535,10
0.185714286,0.414285714,0.06,0.604102752,0.600449239,0.535826911,0.088900243,10
0.192857143,0.4,0.05,0.471728553,0.616421386,0.537032781,0.101053568,10
0.171428571,0.464285714,0.055,0.469247164,0.637804322,0.473269396,0.053255405,10
0.092857143,0.492857143,0.1,0.438919113,0.546374238,0.459830583,0.086312645,10
0.042857143,0.421428571,0.09,0.416357335,0.619974205,0.553705191,0.057393877,10
0.085714286,0.378571429,0.09,0.370742996,0.57320104,0.507024504,0.108575241,10
0.228571429,0.528571429,0.085,0.538776978,0.573978827,0.375050475,0.122748395,10
0.042857143,0.45,0.065,0.446574559,0.562813016,0.498665642,0.097177543,10
0.071428571,0.528571429,0.075,0.463623647,0.614034223,0.447119411,0.064675813,10
0.271428571,0.514285714,0.085,0.556937029,0.642271265,0.436762698,0.05445342,10
0.121428571,0.492857143,0.06,0.493678179,0.64510169,0.604705115,0.060724844,10
0.185714286,0.45,0.095,0.551590285,0.581155508,0.622079026,0.060883967,10
0.164285714,0.5,0.06,0.460506857,0.580283171,0.574359191,0.100845063,10
0.228571429,0.521428571,0.085,0.434583018,0.5610754,0.544650215,0.119266859,10
0.135714286,0.528571429,0.07,0.322365098,0.624149459,0.493365985,0.081494222,10
0.157142857,0.392857143,0.065,0.308940943,0.548602306,0.503741456,0.077453964,10
0.2,0.457142857,0.055,0.600991838,0.607010052,0.473164724,0.055633332,10
0.007142857,0.442857143,0.08,0.536464172,0.539856113,0.473820363,0.1000674,10
0.085714286,0.442857143,0.09,0.482162841,0.570332127,0.479021132,0.090841304,10
0.257142857,0.442857143,0.075,0.331855629,0.539141172,0.531743407,0.118929244,10
0.2,0.464285714,0.08,0.475316946,0.539417368,0.611572999,0.06816079,10
0.085714286,0.471428571,0.07,0.461555394,0.54192202,0.565733637,0.078987704,10
0.157142857,0.45,0.055,0.541732905,0.571032664,0.659680902,0.061973814,10
0.185714286,0.435714286,0.085,0.265114331,0.593130194,0.434771379,0.112585199,10
0.114285714,0.428571429,0.055,0.266991441,0.56227624,0.400285588,0.109221161,10
0.1,0.385714286,0.085,0.430463092,0.625731596,0.50726014,0.095908366,10
0.235714286,0.385714286,0.07,0.412265523,0.565642767,0.643243263,0.105410407,10
0.15,0.414285714,0.06,0.466687843,0.62896615,0.475080676,0.076320052,10
0,0.457142857,0.08,0.48905871,0.555565092,0.5548963,0.059176005,10
0.071428571,0.5,0.06,0.275869032,0.627549024,0.657421461,0.067536309,10
0.214285714,0.4,0.065,0.525782822,0.61556512,0.412580195,0.116030153,10
0,0.492857143,0.06,0.416302996,0.586151066,0.581032575,0.096295852,10
0.25,0.492857143,0.085,0.51355581,0.568224437,0.527834348,0.081413958,10
0.05,0.414285714,0.095,0.307945164,0.585538929,0.515358377,0.117965017,10
0.064285714,0.364285714,0.06,0.49674313,0.612605355,0.428777676,0.094383502,10
0.1,0.492857143,0.05,0.550195945,0.59864906,0.46471653,0.10680541,10
0.1,0.507142857,0.075,0.580598059,0.558170119,0.550161148,0.058523213,10
0.257142857,0.428571429,0.055,0.484565616,0.581568624,0.65117278,0.107632599,10
0.2,0.442857143,0.08,0.372232981,0.577118606,0.427075798,0.094889685,10
0.2,0.528571429,0.055,0.455686438,0.536729387,0.396158398,0.118244289,10
0.285714286,0.4,0.085,0.347896873,0.601382745,0.543900415,0.086322838,10
0.071428571,0.464285714,0.07,0.459787451,0.63836206,0.585921779,0.076880282,10
0.085714286,0.535714286,0.07,0.375460658,0.594450588,0.382133725,0.057089678,10
0.264285714,0.514285714,0.075,0.490910591,0.635147618,0.556075506,0.110697279,10
0,0.442857143,0.085,0.602454974,0.643336597,0.480386237,0.112640463,10
0.05,0.485714286,0.1,0.536478584,0.570134457,0.588352286,0.089805089,10
0.071428571,0.364285714,0.065,0.550091945,0.634418872,0.594425543,0.093029249,10
0.278571429,0.464285714,0.05,0.342672463,0.579110828,0.445015998,0.099572489,10
0.185714286,0.364285714,0.085,0.408239996,0.538552032,0.545285283,0.116370465,10
0.064285714,0.514285714,0.06,0.368230988,0.57539809,0.4316994,0.064183224,10
0.028571429,0.385714286,0.07,0.500003417,0.622577793,0.640206158,0.07400556,10
0.242857143,0.485714286,0.05,0.348532029,0.578296088,0.641594812,0.118163992,10
0.235714286,0.514285714,0.05,0.432475406,0.607333771,0.668310102,0.073771097,10
0.014285714,0.135714286,0.165,0.451484176,0.902634856,0.376058466,0.32964819,19
0.042857143,0.092857143,0.16,0.310797204,0.882822955,0.378346691,0.315555912,19
0.057142857,0.15,0.155,0.285738113,0.853256692,0.513196752,0.295698037,19
0.264285714,0.092857143,0.17,0.43963753,0.936180996,0.454084701,0.323408542,19
0,0.157142857,0.165,0.390823786,0.882408369,0.502813957,0.320386926,19
0.221428571,0.142857143,0.165,0.463045674,0.911613128,0.465389871,0.320481481,19
0.15,0.114285714,0.165,0.39388817,0.875694697,0.439000449,0.304237998,19
0.042857143,0.178571429,0.175,0.400136414,0.900530691,0.444241339,0.311675987,19
0.178571429,0.157142857,0.18,0.297712572,0.933445815,0.531660519,0.315543204,19
0.107142857,0.042857143,0.165,0.410401208,0.914859242,0.486116526,0.320395605,19
0.1,0,0.155,0.462002865,0.827458781,0.361998605,0.303784668,19
0.114285714,0.035714286,0.18,0.457648579,0.832651107,0.502966008,0.307342077,19
0.257142857,0.014285714,0.16,0.316829303,0.841048015,0.354208924,0.316529486,19
0.028571429,0.107142857,0.18,0.443053627,0.92785589,0.471560003,0.30295165,19
0.207142857,0.121428571,0.175,0.424688798,0.880439216,0.410608574,0.314254647,19
0.114285714,0.071428571,0.185,0.311411832,0.87293477,0.526571311,0.317355706,19
0.128571429,0.157142857,0.18,0.388507598,0.910491032,0.570824081,0.303972392,19
0.078571429,0.092857143,0.185,0.365961581,0.940515976,0.378483413,0.296922623,19
0.035714286,0.071428571,0.165,0.270780679,0.862184367,0.342847921,0.3156629,19
0.128571429,0.128571429,0.195,0.427107149,0.879100903,0.416719556,0.306948361,19
0.064285714,0.021428571,0.175,0.392011418,0.882653552,0.474120826,0.328551351,19
0.285714286,0.157142857,0.2,0.368282409,0.939481222,0.370258253,0.331324169,19
0.157142857,0.128571429,0.195,0.324383241,0.875567577,0.410417338,0.313025988,19
0.064285714,0.078571429,0.17,0.275065124,0.896614478,0.403780718,0.305272431,19
0.085714286,0.171428571,0.175,0.311543575,0.880673259,0.480423365,0.327181476,19
0,0.085714286,0.185,0.412534464,0.89749118,0.521759243,0.319323629,19
0.014285714,0.114285714,0.195,0.28969727,0.852211787,0.476519515,0.296714213,19
0.2,0.007142857,0.175,0.38107915,0.899193967,0.507765399,0.311333109,19
0.057142857,0.128571429,0.195,0.276857951,0.879932119,0.563902766,0.317100586,19
0.207142857,0.078571429,0.155,0.315210244,0.871069309,0.347662214,0.296925303,19
0.121428571,0.092857143,0.19,0.449425863,0.893320178,0.363628314,0.298135475,19
0.242857143,0.114285714,0.185,0.285040282,0.882794559,0.488922162,0.326239562,19
0.15,0.128571429,0.185,0.307479534,0.88702841,0.528432335,0.302364175,19
0.178571429,0.085714286,0.175,0.289437311,0.857303507,0.482598482,0.327174997,19
0.057142857,0.142857143,0.155,0.318154614,0.941304979,0.516888824,0.301120118,19
0.185714286,0.092857143,0.185,0.312785863,0.879467196,0.529617943,0.316212767,19
0.028571429,0.1,0.185,0.43059576,0.858364598,0.435724068,0.326971008,19
0.257142857,0.135714286,0.18,0.462527564,0.933217533,0.544983457,0.300589233,19
0.035714286,0.135714286,0.175,0.455284533,0.928706234,0.434371426,0.30344037,19
0.135714286,0.085714286,0.17,0.456219912,0.831773229,0.501349492,0.327170351,19
0.278571429,0.178571429,0.165,0.324270685,0.855517668,0.538137218,0.315626637,19
0.035714286,0.171428571,0.195,0.350034958,0.919218203,0.322431464,0.303839707,19
0.028571429,0.135714286,0.19,0.389630744,0.861986558,0.574581262,0.3221075,19
0.271428571,0.114285714,0.15,0.330309806,0.876325673,0.363373546,0.326044265,19
0.264285714,0.042857143,0.155,0.442530898,0.831767411,0.498479356,0.311516774,19
0.064285714,0.142857143,0.18,0.45881521,0.905820289,0.383799791,0.320008774,19
0.207142857,0.121428571,0.19,0.310980759,0.859662198,0.319905328,0.308342618,19
0.035714286,0.114285714,0.165,0.390478511,0.887519961,0.404691375,0.331413008,19
0.157142857,0.15,0.165,0.404445389,0.826737171,0.54169513,0.323452088,19
0.028571429,0.092857143,0.16,0.404385379,0.829978146,0.564001771,0.309218102,19
0.15,0.007142857,0.18,0.460741855,0.87652193,0.55707727,0.312499596,19
0.207142857,0.114285714,0.2,0.418485414,0.920102666,0.50456258,0.305418207,19
0.164285714,0,0.195,0.35528389,0.933287763,0.568905106,0.313832132,19
0.092857143,0.014285714,0.19,0.269058202,0.89665588,0.54565234,0.32136339,19
0.035714286,0.057142857,0.16,0.387895343,0.881073433,0.333340362,0.298571522,19
0.192857143,0.135714286,0.18,0.444823742,0.893857437,0.482944858,0.324231188,19
0.05,0.128571429,0.15,0.313494033,0.868590057,0.552002287,0.295824955,19
0.085714286,0.107142857,0.17,0.316674854,0.839199137,0.392241722,0.326247173,19
0.028571429,0.1,0.19,0.265299945,0.920251734,0.353741116,0.309499877,19
0.021428571,0.028571429,0.2,0.432310744,0.87910744,0.471280319,0.303239099,19
0.007142857,0.157142857,0.155,0.435018418,0.922547678,0.339055704,0.304581875,19
0.164285714,0.178571429,0.195,0.347584435,0.830236863,0.407444927,0.297534286,19
0.171428571,0.114285714,0.185,0.344232283,0.851223187,0.543402515,0.320575156,19
0.092857143,0.178571429,0.16,0.345455881,0.902431575,0.431143165,0.311326223,19
0.285714286,0.042857143,0.195,0.448574092,0.83816485,0.438179693,0.327526777,19
0.15,0.028571429,0.175,0.450097102,0.891081766,0.381262906,0.306844192,19
0.021428571,0.157142857,0.195,0.45172222,0.907239525,0.479998141,0.326037352,19
0.285714286,0.171428571,0.185,0.453563695,0.872076053,0.559743886,0.325075354,19
0.1,0.142857143,0.175,0.322761818,0.894968782,0.451472311,0.299972994,19
0.271428571,0.064285714,0.16,0.372442566,0.937639895,0.490433019,0.296166545,19
0.242857143,0.028571429,0.155,0.401338958,0.840889781,0.430970575,0.324168617,19
0.228571429,0.064285714,0.16,0.398987382,0.865892639,0.516380897,0.303479094,19
0.128571429,0.114285714,0.15,0.41476394,0.941223216,0.445358863,0.326665413,19
0.057142857,0.128571429,0.165,0.300586595,0.850632457,0.54439723,0.306325647,19
0.107142857,0.007142857,0.18,0.292197562,0.869998882,0.527595275,0.317831851,19
0,0,0.155,0.445519206,0.893894714,0.411821901,0.306514352,19
0.157142857,0.028571429,0.195,0.456148164,0.870451866,0.348287935,0.330453617,19
0.1,0.021428571,0.19,0.3758833,0.935641904,0.551588794,0.328741915,19
0.221428571,0.042857143,0.2,0.459510843,0.847247909,0.393425734,0.314110547,19
0.278571429,0.085714286,0.2,0.266033999,0.8884779,0.531813133,0.304188871,19
0.071428571,0,0.185,0.327559076,0.896238804,0.525983776,0.319895361,19
0.057142857,0.164285714,0.165,0.413209192,0.935231989,0.519358293,0.307098514,19
0.228571429,0.057142857,0.185,0.421110013,0.918265434,0.354772264,0.310429817,19
0.128571429,0.028571429,0.175,0.304752123,0.872140515,0.330065668,0.308783082,19
0.142857143,0.157142857,0.18,0.335375065,0.912916672,0.341402926,0.324647056,19
0.278571429,0.142857143,0.155,0.28914227,0.941872636,0.32083115,0.313991071,19
0.142857143,0.014285714,0.2,0.289248235,0.874706868,0.400155253,0.331468323,19
0.078571429,0.035714286,0.2,0.39612192,0.865543763,0.449936396,0.319112122,19
0.285714286,0.092857143,0.19,0.30302492,0.84611875,0.35186643,0.322264062,19
0.021428571,0.15,0.17,0.446415955,0.897489883,0.555992655,0.299587887,19
0.064285714,0.078571429,0.155,0.429104548,0.917782413,0.371454799,0.311718391,19
0.214285714,0.107142857,0.165,0.395216608,0.920460436,0.552610151,0.32291142,19
0.285714286,0.028571429,0.18,0.446257508,0.829917035,0.354251128,0.308666878,19
0.285714286,0.178571429,0.15,0.346258849,0.896130334,0.429979182,0.302603876,19
0.228571429,0.142857143,0.15,0.266094859,0.833488399,0.371389709,0.311816737,19
0.235714286,0.128571429,0.2,0.320705119,0.834985288,0.561679081,0.33097237,19
0.028571429,0.064285714,0.18,0.316378077,0.88131011,0.454938913,0.296776395,19
0.092857143,0.085714286,0.2,0.356634896,0.914477851,0.568363347,0.309206235,19
0.278571429,0.135714286,0.17,0.425484752,0.922363472,0.455110328,0.32188511,19
0.057142857,0.164285714,0.16,0.432093303,0.839300967,0.400883938,0.316512576,19
0.65,0.635714286,0.205,0.589450675,0.723147306,0.411359644,0.260885366,1
0.75,0.642857143,0.225,0.531079245,0.809794746,0.364572381,0.290420498,1
0.771428571,0.621428571,0.24,0.532997363,0.801459387,0.431088977,0.304389734,1
0.614285714,0.507142857,0.245,0.587958094,0.7682556,0.376663293,0.251118385,1
0.571428571,0.514285714,0.22,0.494368583,0.759864565,0.31325507,0.334179465,1
0.664285714,0.635714286,0.24,0.488973836,0.81850925,0.400356297,0.338871466,1
0.642857143,0.621428571,0.25,0.521771618,0.769067637,0.408983695,0.277041021,1
0.771428571,0.6,0.24,0.594691004,0.744362262,0.358261905,0.284296324,1
0.771428571,0.592857143,0.25,0.501086835,0.806450134,0.371163326,0.336490387,1
0.75,0.514285714,0.235,0.583549406,0.722126757,0.359525427,0.286677313,1
0.842857143,0.592857143,0.235,0.568851307,0.798255055,0.363652843,0.282162388,1
0.721428571,0.585714286,0.245,0.580991166,0.726080576,0.446633464,0.287258224,1
0.678571429,0.5,0.225,0.552541939,0.711660386,0.329510398,0.35230942,1
0.757142857,0.571428571,0.24,0.527227568,0.753006047,0.374832959,0.285659671,1
0.614285714,0.642857143,0.22,0.551772366,0.744110295,0.459379021,0.316812699,1
